92695.1
21133.8
7328.4
1066.0
1178.6
1224.6
1785.8
1980.8
1170.2
1790.0
803.7
1852.6
953.1
11984.3
816.1
529.8
319.0
766.9
684.3
800.1
1227.4
768.7
1657.6
1381.7
557.4
436.0
1208.0
831.3
19798.8
3528.3
3105.5
1266.7
877.7
623.5
1149.8
1046.2
1487.7
1251.5
1524.6
899.4
1213.8
601.4
1222.7
5693.2
507.8
1417.3
1874.5
605.4
1288.2
16424.3
956.4
1118.8
1995.8
2963.8
1092.0
8297.5
17660.7
1490.6
1740.2
1265.2
1040.5
1048.6
1687.3
2159.9
1776.7
1257.9
772.5
1312.5
886.2
1222.6
