Date,Value
2017-12-04,1347001430560.0
2017-12-03,1347001430560.0
2017-12-02,1347001430560.0
2017-12-01,1347001430560.0
2017-11-30,1347001430560.0
2017-11-29,1347001430560.0
2017-11-28,1347001430560.0
2017-11-27,1347001430560.0
2017-11-26,1347001430560.0
2017-11-25,1361966821650.0
2017-11-24,1364422081120.0
2017-11-23,1364422081120.0
2017-11-22,1364422081120.0
2017-11-21,1364422081120.0
2017-11-20,1364422081120.0
2017-11-19,1364422081120.0
2017-11-18,1364422081120.0
2017-11-17,1364422081120.0
2017-11-16,1364422081120.0
2017-11-15,1364422081120.0
2017-11-14,1364422081120.0
2017-11-13,1364422081120.0
2017-11-12,1364422081120.0
2017-11-11,1423367213140.0
2017-11-10,1452839779140.0
2017-11-09,1452839779140.0
2017-11-08,1452839779140.0
2017-11-07,1452839779140.0
2017-11-06,1452839779140.0
2017-11-05,1452839779140.0
2017-11-04,1452839779140.0
2017-11-03,1452839779140.0
2017-11-02,1452839779140.0
2017-11-01,1452839779140.0
2017-10-31,1452839779140.0
2017-10-30,1452839779140.0
2017-10-29,1452839779140.0
2017-10-28,1452839779140.0
2017-10-27,1233777273050.0
2017-10-26,1196792694100.0
2017-10-25,1196792694100.0
2017-10-24,1196792694100.0
2017-10-23,1196792694100.0
2017-10-22,1196792694100.0
2017-10-21,1196792694100.0
2017-10-20,1196792694100.0
2017-10-19,1196792694100.0
2017-10-18,1196792694100.0
2017-10-17,1196792694100.0
2017-10-16,1182954806240.0
2017-10-15,1123863285130.0
2017-10-14,1123863285130.0
2017-10-13,1123863285130.0
2017-10-12,1123863285130.0
2017-10-11,1123863285130.0
2017-10-10,1123863285130.0
2017-10-09,1123863285130.0
2017-10-08,1123863285130.0
2017-10-07,1123863285130.0
2017-10-06,1123863285130.0
2017-10-05,1123863285130.0
2017-10-04,1123863285130.0
2017-10-03,1123590453770.0
2017-10-02,1103400932960.0
2017-10-01,1103400932960.0
2017-09-30,1103400932960.0
2017-09-29,1103400932960.0
2017-09-28,1103400932960.0
2017-09-27,1103400932960.0
2017-09-26,1103400932960.0
2017-09-25,1103400932960.0
2017-09-24,1103400932960.0
2017-09-23,1103400932960.0
2017-09-22,1103400932960.0
2017-09-21,1103400932960.0
2017-09-20,1103400932960.0
2017-09-19,1052185622749.9999
2017-09-18,922724699725.0001
2017-09-17,922724699725.0001
2017-09-16,922724699725.0001
2017-09-15,922724699725.0001
2017-09-14,922724699725.0001
2017-09-13,922724699725.0001
2017-09-12,922724699725.0001
2017-09-11,922724699725.0001
2017-09-10,922724699725.0001
2017-09-09,922724699725.0001
2017-09-08,922724699725.0001
2017-09-07,903315386419.0
2017-09-06,888171856257.0
2017-09-05,888171856257.0
2017-09-04,888171856257.0
2017-09-03,888171856257.0
2017-09-02,888171856257.0
2017-09-01,888171856257.0
2017-08-31,888171856257.0
2017-08-30,888171856257.0
2017-08-29,888171856257.0
2017-08-28,888171856257.0
2017-08-27,888171856257.0
2017-08-26,888171856257.0
2017-08-25,891643263405.0
2017-08-24,923233068448.0001
2017-08-23,923233068448.0001
2017-08-22,923233068448.0001
2017-08-21,923233068448.0001
2017-08-20,923233068448.0001
2017-08-19,923233068448.0001
2017-08-18,923233068448.0001
2017-08-17,923233068448.0001
2017-08-16,923233068448.0001
2017-08-15,923233068448.0001
2017-08-14,923233068448.0001
2017-08-13,923233068448.0001
2017-08-12,923233068448.0001
2017-08-11,923233068448.0001
2017-08-10,888074709978.0001
2017-08-09,860221984436.0
2017-08-08,860221984436.0
2017-08-07,860221984436.0
2017-08-06,860221984436.0
2017-08-05,860221984436.0
2017-08-04,860221984436.0
2017-08-03,860221984436.0
2017-08-02,860221984436.0
2017-08-01,860221984436.0
2017-07-31,860221984436.0
2017-07-30,860221984436.0
2017-07-29,860221984436.0
2017-07-28,836351931635.0
2017-07-27,804525194568.0
2017-07-26,804525194568.0
2017-07-25,804525194568.0
2017-07-24,804525194568.0
2017-07-23,804525194568.0
2017-07-22,804525194568.0
2017-07-21,804525194568.0
2017-07-20,804525194568.0
2017-07-19,804525194568.0
2017-07-18,804525194568.0
2017-07-17,804525194568.0
2017-07-16,804525194568.0
2017-07-15,761764941640.0
2017-07-14,708659466230.0
2017-07-13,708659466230.0
2017-07-12,708659466230.0
2017-07-11,708659466230.0
2017-07-10,708659466230.0
2017-07-09,708659466230.0
2017-07-08,708659466230.0
2017-07-07,708659466230.0
2017-07-06,708659466230.0
2017-07-05,708659466230.0
2017-07-04,708659466230.0
2017-07-03,708707940676.0
2017-07-02,711697198173.0
2017-07-01,711697198173.0
2017-06-30,711697198173.0
2017-06-29,711697198173.0
2017-06-28,711697198173.0
2017-06-27,711697198173.0
2017-06-26,711697198173.0
2017-06-25,711697198173.0
2017-06-24,711697198173.0
2017-06-23,711697198173.0
2017-06-22,711697198173.0
2017-06-21,711697198173.0
2017-06-20,711697198173.0
2017-06-19,711697198173.0
2017-06-18,679668719409.0
2017-06-17,678760110082.0
2017-06-16,678760110082.0
2017-06-15,678760110082.0
2017-06-14,678760110082.0
2017-06-13,678760110082.0
2017-06-12,678760110082.0
2017-06-11,678760110082.0
2017-06-10,678760110082.0
2017-06-09,678760110082.0
2017-06-08,678760110082.0
2017-06-07,678760110082.0
2017-06-06,678760110082.0
2017-06-05,628336862171.0
2017-06-04,595921917085.0
2017-06-03,595921917085.0
2017-06-02,595921917085.0
2017-06-01,595921917085.0
2017-05-31,595921917085.0
2017-05-30,595921917085.0
2017-05-29,595921917085.0
2017-05-28,595921917085.0
2017-05-27,595921917085.0
2017-05-26,595921917085.0
2017-05-25,595921917085.0
2017-05-24,584152236545.0
2017-05-23,559970892890.0
2017-05-22,559970892890.0
2017-05-21,559970892890.0
2017-05-20,559970892890.0
2017-05-19,559970892890.0
2017-05-18,559970892890.0
2017-05-17,559970892890.0
2017-05-16,559970892890.0
2017-05-15,559970892890.0
2017-05-14,559970892890.0
2017-05-13,559970892890.0
2017-05-12,559970892890.0
2017-05-11,555092980097.0
2017-05-10,521974519553.0
2017-05-09,521974519553.0
2017-05-08,521974519553.0
2017-05-07,521974519553.0
2017-05-06,521974519553.0
2017-05-05,521974519553.0
2017-05-04,521974519553.0
2017-05-03,521974519553.0
2017-05-02,521974519553.0
2017-05-01,521974519553.0
2017-04-30,521974519553.0
2017-04-29,521974519553.0
2017-04-28,521839702599.0
2017-04-27,520808749422.0
2017-04-26,520808749422.0
2017-04-25,520808749422.0
2017-04-24,520808749422.0
2017-04-23,520808749422.0
2017-04-22,520808749422.0
2017-04-21,520808749422.0
2017-04-20,520808749422.0
2017-04-19,520808749422.0
2017-04-18,520808749422.0
2017-04-17,520808749422.0
2017-04-16,520808749422.0
2017-04-15,520808749422.0
2017-04-14,517807877352.0
2017-04-13,499635929816.0
2017-04-12,499635929816.0
2017-04-11,499635929816.0
2017-04-10,499635929816.0
2017-04-09,499635929816.0
2017-04-08,499635929816.0
2017-04-07,499635929816.0
2017-04-06,499635929816.0
2017-04-05,499635929816.0
2017-04-04,499635929816.0
2017-04-03,499635929816.0
2017-04-02,499635929816.0
2017-04-01,499635929816.0
2017-03-31,482855238677.0
2017-03-30,475705205060.99994
2017-03-29,475705205060.99994
2017-03-28,475705205060.99994
2017-03-27,475705205060.99994
2017-03-26,475705205060.99994
2017-03-25,475705205060.99994
2017-03-24,475705205060.99994
2017-03-23,475705205060.99994
2017-03-22,475705205060.99994
2017-03-21,475705205060.99994
2017-03-20,475705205060.99994
2017-03-19,475705205060.99994
2017-03-18,469886043903.0
2017-03-17,460769358090.00006
2017-03-16,460769358090.00006
2017-03-15,460769358090.00006
2017-03-14,460769358090.00006
2017-03-13,460769358090.00006
2017-03-12,460769358090.00006
2017-03-11,460769358090.00006
2017-03-10,460769358090.00006
2017-03-09,460769358090.00006
2017-03-08,460769358090.00006
2017-03-07,460769358090.00006
2017-03-06,460769358090.00006
2017-03-05,460769358090.00006
2017-03-04,445545600358.0
2017-03-03,440779902286.0
2017-03-02,440779902286.0
2017-03-01,440779902286.0
2017-02-28,440779902286.0
2017-02-27,440779902286.0
2017-02-26,440779902286.0
2017-02-25,440779902286.0
2017-02-24,440779902286.0
2017-02-23,440779902286.0
2017-02-22,440779902286.0
2017-02-21,440779902286.0
2017-02-20,440779902286.0
2017-02-19,432944392643.0
2017-02-18,422170566883.00006
2017-02-17,422170566883.00006
2017-02-16,422170566883.00006
2017-02-15,422170566883.00006
2017-02-14,422170566883.00006
2017-02-13,422170566883.00006
2017-02-12,422170566883.00006
2017-02-11,422170566883.00006
2017-02-10,422170566883.00006
2017-02-09,422170566883.00006
2017-02-08,422170566883.00006
2017-02-07,422170566883.00006
2017-02-06,422170566883.00006
2017-02-05,393567551403.0
2017-02-04,392963262344.0
2017-02-03,392963262344.0
2017-02-02,392963262344.0
2017-02-01,392963262344.0
2017-01-31,392963262344.0
2017-01-30,392963262344.0
2017-01-29,392963262344.0
2017-01-28,392963262344.0
2017-01-27,392963262344.0
2017-01-26,392963262344.0
2017-01-25,392963262344.0
2017-01-24,392963262344.0
2017-01-23,339477557142.0
2017-01-22,336899932795.0
2017-01-21,336899932795.0
2017-01-20,336899932795.0
2017-01-19,336899932795.0
2017-01-18,336899932795.0
2017-01-17,336899932795.0
2017-01-16,336899932795.0
2017-01-15,336899932795.0
2017-01-14,336899932795.0
2017-01-13,336899932795.0
2017-01-12,336899932795.0
2017-01-11,319489481520.0
2017-01-10,317688400354.0
2017-01-09,317688400354.0
2017-01-08,317688400354.0
2017-01-07,317688400354.0
2017-01-06,317688400354.0
2017-01-05,317688400354.0
2017-01-04,317688400354.0
2017-01-03,317688400354.0
2017-01-02,317688400354.0
2017-01-01,317688400354.0
2016-12-31,317688400354.0
2016-12-30,317688400354.0
2016-12-29,312083434211.0
2016-12-28,310153855703.0
2016-12-27,310153855703.0
2016-12-26,310153855703.0
2016-12-25,310153855703.0
2016-12-24,310153855703.0
2016-12-23,310153855703.0
2016-12-22,310153855703.0
2016-12-21,310153855703.0
2016-12-20,310153855703.0
2016-12-19,310153855703.0
2016-12-18,310153855703.0
2016-12-17,310153855703.0
2016-12-16,308312273901.0
2016-12-15,286765766820.0
2016-12-14,286765766820.0
2016-12-13,286765766820.0
2016-12-12,286765766820.0
2016-12-11,286765766820.0
2016-12-10,286765766820.0
2016-12-09,286765766820.0
2016-12-08,286765766820.0
2016-12-07,286765766820.0
2016-12-06,286765766820.0
2016-12-05,286765766820.0
2016-12-04,286765766820.0
2016-12-03,286179638739.0
2016-12-02,281800917193.0
2016-12-01,281800917193.0
2016-11-30,281800917193.0
2016-11-29,281800917193.0
2016-11-28,281800917193.0
2016-11-27,281800917193.0
2016-11-26,281800917193.0
2016-11-25,281800917193.0
2016-11-24,281800917193.0
2016-11-23,281800917193.0
2016-11-22,281800917193.0
2016-11-21,281800917193.0
2016-11-20,281800917193.0
2016-11-19,272434584595.99997
2016-11-18,254620187304.0
2016-11-17,254620187304.0
2016-11-16,254620187304.0
2016-11-15,254620187304.0
2016-11-14,254620187304.0
2016-11-13,254620187304.0
2016-11-12,254620187304.0
2016-11-11,254620187304.0
2016-11-10,254620187304.0
2016-11-09,254620187304.0
2016-11-08,254620187304.0
2016-11-07,254620187304.0
2016-11-06,253967917208.0
2016-11-05,253618246641.0
2016-11-04,253618246641.0
2016-11-03,253618246641.0
2016-11-02,253618246641.0
2016-11-01,253618246641.0
2016-10-31,253618246641.0
2016-10-30,253618246641.0
2016-10-29,253618246641.0
2016-10-28,253618246641.0
2016-10-27,253618246641.0
2016-10-26,253618246641.0
2016-10-25,253618246641.0
2016-10-24,253618246641.0
2016-10-23,257535264828.0
2016-10-22,258522748404.0
2016-10-21,258522748404.0
2016-10-20,258522748404.0
2016-10-19,258522748404.0
2016-10-18,258522748404.0
2016-10-17,258522748404.0
2016-10-16,258522748404.0
2016-10-15,258522748404.0
2016-10-14,258522748404.0
2016-10-13,258522748404.0
2016-10-12,258522748404.0
2016-10-11,258522748404.0
2016-10-10,258522748404.0
2016-10-09,250540187708.00003
2016-10-08,241227200229.0
2016-10-07,241227200229.0
2016-10-06,241227200229.0
2016-10-05,241227200229.0
2016-10-04,241227200229.0
2016-10-03,241227200229.0
2016-10-02,241227200229.0
2016-10-01,241227200229.0
2016-09-30,241227200229.0
2016-09-29,241227200229.0
2016-09-28,241227200229.0
2016-09-27,241227200229.0
2016-09-26,234688749068.0
2016-09-25,225832872179.0
2016-09-24,225832872179.0
2016-09-23,225832872179.0
2016-09-22,225832872179.0
2016-09-21,225832872179.0
2016-09-20,225832872179.0
2016-09-19,225832872179.0
2016-09-18,225832872179.0
2016-09-17,225832872179.0
2016-09-16,225832872179.0
2016-09-15,225832872179.0
2016-09-14,225832872179.0
2016-09-13,224586991480.0
2016-09-12,220755908330.0
2016-09-11,220755908330.0
2016-09-10,220755908330.0
2016-09-09,220755908330.0
2016-09-08,220755908330.0
2016-09-07,220755908330.0
2016-09-06,220755908330.0
2016-09-05,220755908330.0
2016-09-04,220755908330.0
2016-09-03,220755908330.0
2016-09-02,220755908330.0
2016-09-01,220755908330.0
2016-08-31,220755908330.0
2016-08-30,218441791495.0
2016-08-29,217375482757.0
2016-08-28,217375482757.0
2016-08-27,217375482757.0
2016-08-26,217375482757.0
2016-08-25,217375482757.0
2016-08-24,217375482757.0
2016-08-23,217375482757.0
2016-08-22,217375482757.0
2016-08-21,217375482757.0
2016-08-20,217375482757.0
2016-08-19,217375482757.0
2016-08-18,217375482757.0
2016-08-17,217375482757.0
2016-08-16,203483855227.0
2016-08-15,201893210853.0
2016-08-14,201893210853.0
2016-08-13,201893210853.0
2016-08-12,201893210853.0
2016-08-11,201893210853.0
2016-08-10,201893210853.0
2016-08-09,201893210853.0
2016-08-08,201893210853.0
2016-08-07,201893210853.0
2016-08-06,201893210853.0
2016-08-05,201893210853.0
2016-08-04,201893210853.0
2016-08-03,210798472403.0
2016-08-02,213492501107.0
2016-08-01,213492501107.0
2016-07-31,213492501107.0
2016-07-30,213492501107.0
2016-07-29,213492501107.0
2016-07-28,213492501107.0
2016-07-27,213492501107.0
2016-07-26,213492501107.0
2016-07-25,213492501107.0
2016-07-24,213492501107.0
2016-07-23,213492501107.0
2016-07-22,213492501107.0
2016-07-21,213492501107.0
2016-07-20,213492501107.0
2016-07-19,213402065458.0
2016-07-18,213398925331.0
2016-07-17,213398925331.0
2016-07-16,213398925331.0
2016-07-15,213398925331.0
2016-07-14,213398925331.0
2016-07-13,213398925331.0
2016-07-12,213398925331.0
2016-07-11,213398925331.0
2016-07-10,213398925331.0
2016-07-09,213398925331.0
2016-07-08,213398925331.0
2016-07-07,213398925331.0
2016-07-06,213398925331.0
2016-07-05,209557682217.0
2016-07-04,209453158595.0
2016-07-03,209453158595.0
2016-07-02,209453158595.0
2016-07-01,209453158595.0
2016-06-30,209453158595.0
2016-06-29,209453158595.0
2016-06-28,209453158595.0
2016-06-27,209453158595.0
2016-06-26,209453158595.0
2016-06-25,209453158595.0
2016-06-24,209453158595.0
2016-06-23,209453158595.0
2016-06-22,206307449112.0
2016-06-21,196061423939.0
2016-06-20,196061423939.0
2016-06-19,196061423939.0
2016-06-18,196061423939.0
2016-06-17,196061423939.0
2016-06-16,196061423939.0
2016-06-15,196061423939.0
2016-06-14,196061423939.0
2016-06-13,196061423939.0
2016-06-12,196061423939.0
2016-06-11,196061423939.0
2016-06-10,196061423939.0
2016-06-09,196422606560.0
2016-06-08,199312067531.0
2016-06-07,199312067531.0
2016-06-06,199312067531.0
2016-06-05,199312067531.0
2016-06-04,199312067531.0
2016-06-03,199312067531.0
2016-06-02,199312067531.0
2016-06-01,199312067531.0
2016-05-31,199312067531.0
2016-05-30,199312067531.0
2016-05-29,199312067531.0
2016-05-28,199312067531.0
2016-05-27,199312067531.0
2016-05-26,199312067531.0
2016-05-25,194770865921.0
2016-05-24,194254820283.0
2016-05-23,194254820283.0
2016-05-22,194254820283.0
2016-05-21,194254820283.0
2016-05-20,194254820283.0
2016-05-19,194254820283.0
2016-05-18,194254820283.0
2016-05-17,194254820283.0
2016-05-16,194254820283.0
2016-05-15,194254820283.0
2016-05-14,194254820283.0
2016-05-13,194254820283.0
2016-05-12,190502504491.0
2016-05-11,178659257772.0
2016-05-10,178659257772.0
2016-05-09,178659257772.0
2016-05-08,178659257772.0
2016-05-07,178659257772.0
2016-05-06,178659257772.0
2016-05-05,178659257772.0
2016-05-04,178659257772.0
2016-05-03,178659257772.0
2016-05-02,178659257772.0
2016-05-01,178659257772.0
2016-04-30,178659257772.0
2016-04-29,178666121339.0
2016-04-28,178678307671.0
2016-04-27,178678307671.0
2016-04-26,178678307671.0
2016-04-25,178678307671.0
2016-04-24,178678307671.0
2016-04-23,178678307671.0
2016-04-22,178678307671.0
2016-04-21,178678307671.0
2016-04-20,178678307672.0
2016-04-19,178678307672.0
2016-04-18,178678307672.0
2016-04-17,178678307672.0
2016-04-16,178678307672.0
2016-04-15,178678307672.0
2016-04-14,166851513283.0
2016-04-13,166851513283.0
2016-04-12,166851513283.0
2016-04-11,166851513283.0
2016-04-10,166851513283.0
2016-04-09,166851513283.0
2016-04-08,166851513283.0
2016-04-07,166851513283.0
2016-04-06,166851513283.0
2016-04-05,166851513283.0
2016-04-04,166851513283.0
2016-04-03,166851513283.0
2016-04-02,166851513283.0
2016-04-01,165496835118.0
2016-03-31,165496835118.0
2016-03-30,165496835118.0
2016-03-29,165496835118.0
2016-03-28,165496835118.0
2016-03-27,165496835118.0
2016-03-26,165496835118.0
2016-03-25,165496835118.0
2016-03-24,165496835118.0
2016-03-23,165496835118.0
2016-03-22,165496835118.0
2016-03-21,165496835118.0
2016-03-20,165496835118.0
2016-03-19,165496835118.0
2016-03-18,158427203767.0
2016-03-17,158427203767.0
2016-03-16,158427203767.0
2016-03-15,158427203767.0
2016-03-14,158427203767.0
2016-03-13,158427203767.0
2016-03-12,158427203767.0
2016-03-11,158427203767.0
2016-03-10,158427203767.0
2016-03-09,158427203767.0
2016-03-08,158427203767.0
2016-03-07,158427203767.0
2016-03-06,163491654909.0
2016-03-05,163491654909.0
2016-03-04,163491654909.0
2016-03-03,163491654909.0
2016-03-02,163491654909.0
2016-03-01,163491654909.0
2016-02-29,163491654909.0
2016-02-28,163491654909.0
2016-02-27,163491654909.0
2016-02-26,163491654909.0
2016-02-25,163491654909.0
2016-02-24,163491654909.0
2016-02-23,163491654909.0
2016-02-22,163491654909.0
2016-02-21,163491654909.0
2016-02-20,163491654909.0
2016-02-19,144116447847.0
2016-02-18,144116447847.0
2016-02-17,144116447847.0
2016-02-16,144116447847.0
2016-02-15,144116447847.0
2016-02-14,144116447847.0
2016-02-13,144116447847.0
2016-02-12,144116447847.0
2016-02-11,144116447847.0
2016-02-10,144116447847.0
2016-02-09,144116447847.0
2016-02-08,144116447847.0
2016-02-07,120033340651.0
2016-02-06,120033340651.0
2016-02-05,120033340651.0
2016-02-04,120033340651.0
2016-02-03,120033340651.0
2016-02-02,120033340651.0
2016-02-01,120033340651.0
2016-01-31,120033340651.0
2016-01-30,120033340651.0
2016-01-29,120033340651.0
2016-01-28,120033340651.0
2016-01-27,120033340651.0
2016-01-26,113354299801.0
2016-01-25,113354299801.0
2016-01-24,113354299801.0
2016-01-23,113354299801.0
2016-01-22,113354299801.0
2016-01-21,113354299801.0
2016-01-20,113354299801.0
2016-01-19,113354299801.0
2016-01-18,113354299801.0
2016-01-17,113354299801.0
2016-01-16,113354299801.0
2016-01-15,113354299801.0
2016-01-14,113354299801.0
2016-01-13,103880340815.0
2016-01-12,103880340815.0
2016-01-11,103880340815.0
2016-01-10,103880340815.0
2016-01-09,103880340815.0
2016-01-08,103880340815.0
2016-01-07,103880340815.0
2016-01-06,103880340815.0
2016-01-05,103880340815.0
2016-01-04,103880340815.0
2016-01-03,103880340815.0
2016-01-02,103880340815.0
2016-01-01,103880340815.0
2015-12-31,93448670796.3
2015-12-30,93448670796.3
2015-12-29,93448670796.3
2015-12-28,93448670796.3
2015-12-27,93448670796.3
2015-12-26,93448670796.3
2015-12-25,93448670796.3
2015-12-24,93448670796.3
2015-12-23,93448670796.3
2015-12-22,93448670796.3
2015-12-21,93448670796.3
2015-12-20,93448670796.3
2015-12-19,79102380900.2
2015-12-18,79102380900.2
2015-12-17,79102380900.2
2015-12-16,79102380900.2
2015-12-15,79102380900.2
2015-12-14,79102380900.2
2015-12-13,79102380900.2
2015-12-12,79102380900.2
2015-12-11,79102380900.2
2015-12-10,79102380900.2
2015-12-09,79102380900.2
2015-12-08,79102380900.2
2015-12-07,72722780642.5
2015-12-06,72722780642.5
2015-12-05,72722780642.5
2015-12-04,72722780642.5
2015-12-03,72722780642.5
2015-12-02,72722780642.5
2015-12-01,72722780642.5
2015-11-30,72722780642.5
2015-11-29,72722780642.5
2015-11-28,72722780642.5
2015-11-27,72722780642.5
2015-11-26,72722780642.5
2015-11-25,72722780642.5
2015-11-24,65848255179.7
2015-11-23,65848255179.7
2015-11-22,65848255179.7
2015-11-21,65848255179.7
2015-11-20,65848255179.7
2015-11-19,65848255179.7
2015-11-18,65848255179.7
2015-11-17,65848255179.7
2015-11-16,65848255179.7
2015-11-15,65848255179.7
2015-11-14,65848255179.7
2015-11-13,65848255179.7
2015-11-12,65848255179.7
2015-11-11,62253982449.8
2015-11-10,62253982449.8
2015-11-09,62253982449.8
2015-11-08,62253982449.8
2015-11-07,62253982449.8
2015-11-06,62253982449.8
2015-11-05,62253982449.8
2015-11-04,62253982449.8
2015-11-03,62253982449.8
2015-11-02,62253982449.8
2015-11-01,62253982449.8
2015-10-31,62253982449.8
2015-10-30,62253982449.8
2015-10-29,60883825480.1
2015-10-28,60883825480.1
2015-10-27,60883825480.1
2015-10-26,60883825480.1
2015-10-25,60883825480.1
2015-10-24,60883825480.1
2015-10-23,60883825480.1
2015-10-22,60883825480.1
2015-10-21,60883825480.1
2015-10-20,60883825480.1
2015-10-19,60883825480.1
2015-10-18,60883825480.1
2015-10-17,60883825480.1
2015-10-16,60883825480.1
2015-10-15,60883825480.1
2015-10-14,60813224039.4
2015-10-13,60813224039.4
2015-10-12,60813224039.4
2015-10-11,60813224039.4
2015-10-10,60813224039.4
2015-10-09,60813224039.4
2015-10-08,60813224039.4
2015-10-07,60813224039.4
2015-10-06,60813224039.4
2015-10-05,60813224039.4
2015-10-04,60813224039.4
2015-10-03,60813224039.4
2015-10-02,60813224039.4
2015-10-01,60813224039.4
2015-09-30,59335351233.9
2015-09-29,59335351233.9
2015-09-28,59335351233.9
2015-09-27,59335351233.9
2015-09-26,59335351233.9
2015-09-25,59335351233.9
2015-09-24,59335351233.9
2015-09-23,59335351233.9
2015-09-22,59335351233.9
2015-09-21,59335351233.9
2015-09-20,59335351233.9
2015-09-19,59335351233.9
2015-09-18,56957648455.0
2015-09-17,56957648455.0
2015-09-16,56957648455.0
2015-09-15,56957648455.0
2015-09-14,56957648455.0
2015-09-13,56957648455.0
2015-09-12,56957648455.0
2015-09-11,56957648455.0
2015-09-10,56957648455.0
2015-09-09,56957648455.0
2015-09-08,56957648455.0
2015-09-07,56957648455.0
2015-09-06,56957648455.0
2015-09-05,56957648455.0
2015-09-04,54256630327.9
2015-09-03,54256630327.9
2015-09-02,54256630327.9
2015-09-01,54256630327.9
2015-08-31,54256630327.9
2015-08-30,54256630327.9
2015-08-29,54256630327.9
2015-08-28,54256630327.9
2015-08-27,54256630327.9
2015-08-26,54256630327.9
2015-08-25,54256630327.9
2015-08-24,54256630327.9
2015-08-23,54256630327.9
2015-08-22,52699842409.3
2015-08-21,52699842409.3
2015-08-20,52699842409.3
2015-08-19,52699842409.3
2015-08-18,52699842409.3
2015-08-17,52699842409.3
2015-08-16,52699842409.3
2015-08-15,52699842409.3
2015-08-14,52699842409.3
2015-08-13,52699842409.3
2015-08-12,52699842409.3
2015-08-11,52699842409.3
2015-08-10,52699842409.3
2015-08-09,52699842409.3
2015-08-08,52699842409.3
2015-08-07,52278304845.6
2015-08-06,52278304845.6
